#              ************************************
#              *****    GLOBAL ATTRIBUTES    ******
#              ************************************
#
#     PROJECT                         NSSDC
#     DISCIPLINE                      Space Physics>Interplanetary Studies
#     SOURCE_NAME                     OMNI (1AU IP Data)>Merged 5 minute Interplantary OMNI data
#     DATA_TYPE                       HRO>Definitive 5minute
#     DESCRIPTOR                      IMF, Plasma, Indices, Energetic Proton Flux
#     DATA_VERSION                    1
#     TITLE                           Near-Earth Heliosphere Data (OMNI)
#     TEXT                            5minute averaged definitive multispacecraft interplanetary parameters data
#                                     Additional information for all parameters are available from OMNI Data Documentation:                  
#                                      https://omniweb.gsfc.nasa.gov/html/HROdocum.html                                                      
#                                     Additional data access options available at  SPDF's OMNIWeb Service: https://omniweb.gsfc.nasa.gov/ow_m
#                                     Recent omni high resolution updates Release Notes: https://omniweb.gsfc.nasa.gov/html/hro_news.html    
#     MODS                            created November 2006;
#                                     conversion to ISTP/IACG CDFs via SKTEditor Feb 2000
#                                     Time tags in CDAWeb version were modified in March 2005 to use the
#                                     CDAWeb convention of having mid-average time tags rather than OMNI's
#                                     original convention of start-of-average time tags.
#     LOGICAL_FILE_ID                 omni_hro_5min_00000000_v01
#     PI_NAME                         J.H. King, N. Papatashvilli
#     PI_AFFILIATION                  AdnetSystems, NASA GSFC
#     GENERATION_DATE                 Ongoing
#     ACKNOWLEDGEMENT                 NSSDC
#     ADID_REF                        NSSD0110
#     RULES_OF_USE                    Public
#     INSTRUMENT_TYPE                 Plasma and Solar Wind
#                                     Magnetic Fields (space)
#                                     Electric Fields (space)
#     GENERATED_BY                    King/Papatashvilli
#     TIME_RESOLUTION                 5 minute
#     LOGICAL_SOURCE                  omni_hro_5min
#     LOGICAL_SOURCE_DESCRIPTION      OMNI Combined, Definitive, 5-minute IMF and Plasma, and Energetic Proton Fluxes,                       
#                                      Time-Shifted to the Nose  of the Earth's Bow Shock, plus Magnetic Indices                             
#     LINK_TEXT                       Additional information for all parameters are available from
#                                     Additional data access options available at
#                                     Recent omni high resolution updates
#     LINK_TITLE                      OMNI Data documentation
#                                     SPDF's OMNIWeb Service
#                                     Release Notes
#     HTTP_LINK                       https://omniweb.gsfc.nasa.gov/html/HROdocum.html
#                                     https://omniweb.gsfc.nasa.gov/ow_min.html
#                                     https://omniweb.gsfc.nasa.gov/html/hro_news.html
#     ALT_LOGICAL_SOURCE              Combined_OMNI_1AU-MagneticField-Plasma-HRO_5min_cdf
#     MISSION_GROUP                   OMNI (Combined 1AU IP Data; Magnetic and Solar Indices)
#                                     ACE
#                                     Wind
#                                     IMP (All)
#                                     !___Interplanetary Data near 1 AU
#     SPASE_DATASETRESOURCEID         spase://NASA/NumericalData/OMNI/HighResolutionObservations/Version1/PT5M
#     CDAWEB_PARENTS                  omni_hro_5min_00000000_v01
#                                     omni_hro_5min_20120101_v01
#     CDFMAJOR                        COL_MAJOR
#
#              ************************************
#              ****  RECORD VARYING VARIABLES  ****
#              ************************************
#
#  1. Time base for time binned measurements, the time is the center time of each bin.
#       NOTES:  times of binned data
#  2. Timeshift (seconds)
#  3. uncertainty of mean of Timeshift
#  4. uncertainty of mean of Timeshift
#  5. Magnitude of avg. field vector (nT) (last currently-available OMNI B-field data Sep 07, 2022)
#  6. uncertainty of mean of Magnitude of avg. field vector
#  7. uncertainty of mean of Magnitude of avg. field vector
#  8. Flow Speed (km/s), GSE
#  9. uncertainty of mean of flow speed, GSE
# 10. uncertainty of mean of flow speed, GSE
# 11. Proton density (n/cc) (last currently-available OMNI plasma data Sep 07, 2022)
# 12. uncertainty of mean of Proton density
# 13. uncertainty of mean of Proton density
# 14. Proton flux >10 MeV (1/(SQcm-ster-s)) (all fluxes from GOES 1986/001-2020/063)
# 15. uncertainty of mean of PROT Flux >10 MEV
# 16. uncertainty of mean of PROT Flux >10 MEV
# 17. Time Binning of Timeshift
# 18. Time Binning of Magnitude of avg. field vector
# 19. Time Binning of flow speed, GSE
# 20. Time Binning of Proton density
# 21. Time Binning of PROT Flux >10 MEV
#
EPOCH_BIN_yyyy-mm-ddThh:mm:ss.sssZ,TIMESHIFT_seconds,TIMESHIFT_CNTS,TIMESHIFT_CNTS,MAG_AVG_B-VECTOR_nT,MAG_AVG_B-VECTOR_CNTS,MAG_AVG_B-VECTOR_CNTS,FLOW_SPEED__GSE_km/s,FLOW_SPEED__GSE_CNTS,FLOW_SPEED__GSE_CNTS,PROTON_DENSITY_n/cc,PROTON_DENSITY_CNTS,PROTON_DENSITY_CNTS,PROTONS>10_MEV_1/(SQcm-ster-s),PROTONS>10_MEV_CNTS,PROTONS>10_MEV_CNTS,#_OF_TIMESHIFT_CNTS,#_OF_MAG_AVG_B-VECTOR_CNTS,#_OF_FLOW_SPEED__GSE_CNTS,#_OF_PROTON_DENSITY_CNTS,#_OF_PROTONS>10_MEV_CNTS
2012-01-28T00:27:00.000Z,2611.0000,999999.00,999999.00,4.4400001,9999.9902,9999.9902,500.20001,99999.898,99999.898,2.6500001,999.98999,999.98999,398.12000,99999.992,99999.992,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000
2012-01-28T00:33:00.000Z,2842.5000,999999.00,999999.00,4.4250000,9999.9902,9999.9902,493.10001,99999.898,99999.898,3.0600001,999.98999,999.98999,408.06500,99999.992,99999.992,2.0000000,2.0000000,2.0000000,2.0000000,2.0000000
2012-01-28T00:39:00.000Z,2904.0000,999999.00,999999.00,4.3200002,9999.9902,9999.9902,493.50000,99999.898,99999.898,2.7200000,999.98999,999.98999,436.26999,99999.992,99999.992,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000
2012-01-28T00:45:00.000Z,3044.0000,999999.00,999999.00,4.3000002,9999.9902,9999.9902,496.60001,99999.898,99999.898,2.7100000,999.98999,999.98999,443.31000,99999.992,99999.992,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000
2012-01-28T00:51:00.000Z,3235.0000,999999.00,999999.00,4.3000002,9999.9902,9999.9902,494.10001,99999.898,99999.898,2.5300000,999.98999,999.98999,445.70999,99999.992,99999.992,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000
2012-01-28T00:57:00.000Z,3101.0000,999999.00,999999.00,4.2900000,9999.9902,9999.9902,492.29999,99999.898,99999.898,2.4700000,999.98999,999.98999,452.29001,99999.992,99999.992,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000
2012-01-28T01:03:00.000Z,3012.5000,999999.00,999999.00,4.1799998,9999.9902,9999.9902,493.05000,99999.898,99999.898,2.4050001,999.98999,999.98999,466.73000,99999.992,99999.992,2.0000000,2.0000000,2.0000000,2.0000000,2.0000000
2012-01-28T01:09:00.000Z,3058.0000,999999.00,999999.00,4.0900002,9999.9902,9999.9902,495.39999,99999.898,99999.898,2.4000001,999.98999,999.98999,467.50000,99999.992,99999.992,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000
2012-01-28T01:15:00.000Z,2723.0000,999999.00,999999.00,4.0700002,9999.9902,9999.9902,492.39999,99999.898,99999.898,2.4200001,999.98999,999.98999,449.94000,99999.992,99999.992,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000
2012-01-28T01:21:00.000Z,2650.0000,999999.00,999999.00,4.3000002,9999.9902,9999.9902,495.39999,99999.898,99999.898,1.8700000,999.98999,999.98999,445.26001,99999.992,99999.992,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000
2012-01-28T01:27:00.000Z,2629.0000,999999.00,999999.00,4.3499999,9999.9902,9999.9902,494.29999,99999.898,99999.898,1.6500000,999.98999,999.98999,435.57001,99999.992,99999.992,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000
2012-01-28T01:33:00.000Z,2654.0000,999999.00,999999.00,4.6949999,9999.9902,9999.9902,512.10001,99999.898,99999.898,2.6500001,999.98999,999.98999,446.68500,99999.992,99999.992,2.0000000,2.0000000,2.0000000,2.0000000,2.0000000
2012-01-28T01:39:00.000Z,2668.0000,999999.00,999999.00,4.6900001,9999.9902,9999.9902,506.00000,99999.898,99999.898,2.3000000,999.98999,999.98999,503.62000,99999.992,99999.992,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000
2012-01-28T01:45:00.000Z,2763.0000,999999.00,999999.00,4.7600002,9999.9902,9999.9902,507.60001,99999.898,99999.898,1.8800000,999.98999,999.98999,525.63000,99999.992,99999.992,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000
2012-01-28T01:51:00.000Z,2768.0000,999999.00,999999.00,4.5999999,9999.9902,9999.9902,505.00000,99999.898,99999.898,1.6000000,999.98999,999.98999,553.12000,99999.992,99999.992,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000
2012-01-28T01:57:00.000Z,2694.0000,999999.00,999999.00,4.5700002,9999.9902,9999.9902,504.50000,99999.898,99999.898,2.2100000,999.98999,999.98999,548.14001,99999.992,99999.992,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000
2012-01-28T02:03:00.000Z,2656.0000,999999.00,999999.00,4.6050000,9999.9902,9999.9902,498.09999,99999.898,99999.898,2.3600000,999.98999,999.98999,557.04001,99999.992,99999.992,2.0000000,2.0000000,2.0000000,2.0000000,2.0000000
2012-01-28T02:09:00.000Z,2657.0000,999999.00,999999.00,4.6999998,9999.9902,9999.9902,492.20001,99999.898,99999.898,2.4800000,999.98999,999.98999,565.02002,99999.992,99999.992,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000
2012-01-28T02:15:00.000Z,2665.0000,999999.00,999999.00,4.7300000,9999.9902,9999.9902,486.89999,99999.898,99999.898,2.5200000,999.98999,999.98999,563.85999,99999.992,99999.992,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000
2012-01-28T02:21:00.000Z,2423.0000,999999.00,999999.00,4.6900001,9999.9902,9999.9902,490.60001,99999.898,99999.898,1.7500000,999.98999,999.98999,577.67999,99999.992,99999.992,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000
2012-01-28T02:27:00.000Z,2433.0000,999999.00,999999.00,4.4200001,9999.9902,9999.9902,494.89999,99999.898,99999.898,2.0000000,999.98999,999.98999,557.12000,99999.992,99999.992,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000
2012-01-28T02:33:00.000Z,2462.0000,999999.00,999999.00,3.8150001,9999.9902,9999.9902,492.55000,99999.898,99999.898,1.9700000,999.98999,999.98999,500.23500,99999.992,99999.992,2.0000000,2.0000000,2.0000000,2.0000000,2.0000000
2012-01-28T02:39:00.000Z,2479.0000,999999.00,999999.00,3.9800000,9999.9902,9999.9902,484.79999,99999.898,99999.898,2.8399999,999.98999,999.98999,475.31000,99999.992,99999.992,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000
2012-01-28T02:45:00.000Z,2508.0000,999999.00,999999.00,4.2800002,9999.9902,9999.9902,486.50000,99999.898,99999.898,2.3299999,999.98999,999.98999,467.73001,99999.992,99999.992,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000
2012-01-28T02:51:00.000Z,2544.0000,999999.00,999999.00,4.3600001,9999.9902,9999.9902,491.39999,99999.898,99999.898,2.1800001,999.98999,999.98999,481.19000,99999.992,99999.992,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000
2012-01-28T02:57:00.000Z,2675.0000,999999.00,999999.00,4.3400002,9999.9902,9999.9902,486.60001,99999.898,99999.898,2.2500000,999.98999,999.98999,486.69000,99999.992,99999.992,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000
2012-01-28T03:03:00.000Z,2806.0000,999999.00,999999.00,4.3299999,9999.9902,9999.9902,490.25000,99999.898,99999.898,2.3099999,999.98999,999.98999,477.83000,99999.992,99999.992,2.0000000,2.0000000,2.0000000,2.0000000,2.0000000
2012-01-28T03:09:00.000Z,2901.0000,999999.00,999999.00,4.2600002,9999.9902,9999.9902,488.29999,99999.898,99999.898,2.3900001,999.98999,999.98999,470.37000,99999.992,99999.992,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000
2012-01-28T03:15:00.000Z,2930.0000,999999.00,999999.00,4.2500000,9999.9902,9999.9902,487.00000,99999.898,99999.898,2.3399999,999.98999,999.98999,463.14999,99999.992,99999.992,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000
2012-01-28T03:21:00.000Z,3008.0000,999999.00,999999.00,4.2500000,9999.9902,9999.9902,483.70001,99999.898,99999.898,2.4100001,999.98999,999.98999,466.98001,99999.992,99999.992,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000
2012-01-28T03:27:00.000Z,2816.0000,999999.00,999999.00,4.2800002,9999.9902,9999.9902,485.10001,99999.898,99999.898,2.3099999,999.98999,999.98999,473.69000,99999.992,99999.992,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000
2012-01-28T03:33:00.000Z,2519.0000,999999.00,999999.00,4.3500001,9999.9902,9999.9902,481.59999,99999.898,99999.898,2.4700000,999.98999,999.98999,494.12500,99999.992,99999.992,2.0000000,2.0000000,2.0000000,2.0000000,2.0000000
2012-01-28T03:39:00.000Z,2377.0000,999999.00,999999.00,4.2700000,9999.9902,9999.9902,481.60001,99999.898,99999.898,2.5100000,999.98999,999.98999,510.94000,99999.992,99999.992,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000
2012-01-28T03:45:00.000Z,2227.0000,999999.00,999999.00,4.0200000,9999.9902,9999.9902,483.10001,99999.898,99999.898,2.3699999,999.98999,999.98999,497.38000,99999.992,99999.992,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000
2012-01-28T03:51:00.000Z,2178.0000,999999.00,999999.00,3.9400001,9999.9902,9999.9902,483.70001,99999.898,99999.898,2.4700000,999.98999,999.98999,484.94000,99999.992,99999.992,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000
2012-01-28T03:57:00.000Z,2160.0000,999999.00,999999.00,4.1900001,9999.9902,9999.9902,485.70001,99999.898,99999.898,2.3000000,999.98999,999.98999,484.57001,99999.992,99999.992,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000
2012-01-28T04:03:00.000Z,2175.5000,999999.00,999999.00,4.2400000,9999.9902,9999.9902,486.20000,99999.898,99999.898,2.2350000,999.98999,999.98999,471.16000,99999.992,99999.992,2.0000000,2.0000000,2.0000000,2.0000000,2.0000000
2012-01-28T04:09:00.000Z,2309.0000,999999.00,999999.00,4.1300001,9999.9902,9999.9902,485.50000,99999.898,99999.898,2.0899999,999.98999,999.98999,456.31000,99999.992,99999.992,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000
2012-01-28T04:15:00.000Z,2261.0000,999999.00,999999.00,4.1100001,9999.9902,9999.9902,485.29999,99999.898,99999.898,2.1199999,999.98999,999.98999,433.98001,99999.992,99999.992,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000
2012-01-28T04:21:00.000Z,2268.0000,999999.00,999999.00,3.9900000,9999.9902,9999.9902,485.89999,99999.898,99999.898,2.3199999,999.98999,999.98999,434.60999,99999.992,99999.992,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000
2012-01-28T04:27:00.000Z,2232.0000,999999.00,999999.00,4.1999998,9999.9902,9999.9902,490.60001,99999.898,99999.898,2.0300000,999.98999,999.98999,433.60999,99999.992,99999.992,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000
2012-01-28T04:33:00.000Z,2277.5000,999999.00,999999.00,4.1450000,9999.9902,9999.9902,489.70001,99999.898,99999.898,2.2100000,999.98999,999.98999,408.86501,99999.992,99999.992,2.0000000,2.0000000,2.0000000,2.0000000,2.0000000
2012-01-28T04:39:00.000Z,2223.0000,999999.00,999999.00,4.1399999,9999.9902,9999.9902,489.10001,99999.898,99999.898,2.2800000,999.98999,999.98999,380.95999,99999.992,99999.992,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000
2012-01-28T04:45:00.000Z,2176.0000,999999.00,999999.00,4.0599999,9999.9902,9999.9902,486.10001,99999.898,99999.898,2.0599999,999.98999,999.98999,375.07999,99999.992,99999.992,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000
2012-01-28T04:51:00.000Z,2178.0000,999999.00,999999.00,4.1100001,9999.9902,9999.9902,482.60001,99999.898,99999.898,2.2700000,999.98999,999.98999,385.69000,99999.992,99999.992,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000
2012-01-28T04:57:00.000Z,2184.0000,999999.00,999999.00,4.0400000,9999.9902,9999.9902,488.70001,99999.898,99999.898,2.7200000,999.98999,999.98999,386.88000,99999.992,99999.992,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000
2012-01-28T05:03:00.000Z,2153.0000,999999.00,999999.00,3.7800000,9999.9902,9999.9902,494.54999,99999.898,99999.898,3.5000000,999.98999,999.98999,383.29500,99999.992,99999.992,2.0000000,2.0000000,2.0000000,2.0000000,2.0000000
2012-01-28T05:09:00.000Z,1840.0000,999999.00,999999.00,3.3499999,9999.9902,9999.9902,498.00000,99999.898,99999.898,4.4499998,999.98999,999.98999,444.89999,99999.992,99999.992,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000
2012-01-28T05:15:00.000Z,1780.0000,999999.00,999999.00,3.4100001,9999.9902,9999.9902,494.60001,99999.898,99999.898,4.0300002,999.98999,999.98999,501.97000,99999.992,99999.992,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000
2012-01-28T05:21:00.000Z,1948.0000,999999.00,999999.00,3.5400000,9999.9902,9999.9902,495.89999,99999.898,99999.898,4.0599999,999.98999,999.98999,508.04001,99999.992,99999.992,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000
2012-01-28T05:27:00.000Z,2021.0000,999999.00,999999.00,3.5699999,9999.9902,9999.9902,494.70001,99999.898,99999.898,3.7600000,999.98999,999.98999,476.12000,99999.992,99999.992,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000
2012-01-28T05:33:00.000Z,1942.0000,999999.00,999999.00,3.5300001,9999.9902,9999.9902,492.15001,99999.898,99999.898,3.7349999,999.98999,999.98999,478.42000,99999.992,99999.992,2.0000000,2.0000000,2.0000000,2.0000000,2.0000000
2012-01-28T05:39:00.000Z,1707.0000,999999.00,999999.00,3.9600000,9999.9902,9999.9902,475.20001,99999.898,99999.898,2.3299999,999.98999,999.98999,462.45999,99999.992,99999.992,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000
2012-01-28T05:45:00.000Z,1697.0000,999999.00,999999.00,4.3800001,9999.9902,9999.9902,480.29999,99999.898,99999.898,1.9900000,999.98999,999.98999,444.51001,99999.992,99999.992,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000
2012-01-28T05:51:00.000Z,1821.0000,999999.00,999999.00,4.2900000,9999.9902,9999.9902,484.50000,99999.898,99999.898,2.5999999,999.98999,999.98999,426.84000,99999.992,99999.992,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000
2012-01-28T05:57:00.000Z,1740.0000,999999.00,999999.00,3.8599999,9999.9902,9999.9902,489.39999,99999.898,99999.898,3.5300000,999.98999,999.98999,419.13000,99999.992,99999.992,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000
2012-01-28T06:03:00.000Z,1735.0000,999999.00,999999.00,3.9300001,9999.9902,9999.9902,490.39999,99999.898,99999.898,4.2000000,999.98999,999.98999,391.89999,99999.992,99999.992,2.0000000,2.0000000,2.0000000,2.0000000,2.0000000
2012-01-28T06:09:00.000Z,1767.0000,999999.00,999999.00,4.2100000,9999.9902,9999.9902,492.79999,99999.898,99999.898,4.6599998,999.98999,999.98999,373.78000,99999.992,99999.992,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000
2012-01-28T06:15:00.000Z,1775.0000,999999.00,999999.00,4.2800002,9999.9902,9999.9902,494.89999,99999.898,99999.898,4.4600000,999.98999,999.98999,359.04999,99999.992,99999.992,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000
2012-01-28T06:21:00.000Z,1795.0000,999999.00,999999.00,4.3400002,9999.9902,9999.9902,491.00000,99999.898,99999.898,4.0000000,999.98999,999.98999,357.35999,99999.992,99999.992,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000
2012-01-28T06:27:00.000Z,1757.0000,999999.00,999999.00,4.2199998,9999.9902,9999.9902,489.50000,99999.898,99999.898,3.9400001,999.98999,999.98999,360.04999,99999.992,99999.992,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000
2012-01-28T06:33:00.000Z,1901.5000,999999.00,999999.00,4.0250000,9999.9902,9999.9902,490.20000,99999.898,99999.898,4.2350000,999.98999,999.98999,348.06000,99999.992,99999.992,2.0000000,2.0000000,2.0000000,2.0000000,2.0000000
2012-01-28T06:39:00.000Z,1913.0000,999999.00,999999.00,3.8900001,9999.9902,9999.9902,492.29999,99999.898,99999.898,4.6599998,999.98999,999.98999,345.92999,99999.992,99999.992,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000
2012-01-28T06:45:00.000Z,1976.0000,999999.00,999999.00,3.7300000,9999.9902,9999.9902,491.89999,99999.898,99999.898,5.6199999,999.98999,999.98999,356.69000,99999.992,99999.992,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000
2012-01-28T06:51:00.000Z,1993.0000,999999.00,999999.00,3.7700000,9999.9902,9999.9902,494.50000,99999.898,99999.898,5.3299999,999.98999,999.98999,358.31000,99999.992,99999.992,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000
2012-01-28T06:57:00.000Z,1995.0000,999999.00,999999.00,3.8099999,9999.9902,9999.9902,493.79999,99999.898,99999.898,4.8200002,999.98999,999.98999,359.63000,99999.992,99999.992,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000
2012-01-28T07:03:00.000Z,2066.5000,999999.00,999999.00,3.5300000,9999.9902,9999.9902,490.10001,99999.898,99999.898,5.2949998,999.98999,999.98999,362.30000,99999.992,99999.992,2.0000000,2.0000000,2.0000000,2.0000000,2.0000000
2012-01-28T07:09:00.000Z,2113.0000,999999.00,999999.00,3.4800000,9999.9902,9999.9902,489.00000,99999.898,99999.898,5.2800002,999.98999,999.98999,365.89001,99999.992,99999.992,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000
2012-01-28T07:15:00.000Z,2139.0000,999999.00,999999.00,3.5899999,9999.9902,9999.9902,487.39999,99999.898,99999.898,5.8499999,999.98999,999.98999,366.88000,99999.992,99999.992,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000
2012-01-28T07:21:00.000Z,2149.0000,999999.00,999999.00,3.5000000,9999.9902,9999.9902,490.20001,99999.898,99999.898,6.1100001,999.98999,999.98999,355.54999,99999.992,99999.992,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000
2012-01-28T07:27:00.000Z,2129.0000,999999.00,999999.00,3.5999999,9999.9902,9999.9902,488.79999,99999.898,99999.898,6.3800001,999.98999,999.98999,358.64001,99999.992,99999.992,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000
2012-01-28T07:33:00.000Z,2196.0000,999999.00,999999.00,3.6250000,9999.9902,9999.9902,489.09999,99999.898,99999.898,5.7900000,999.98999,999.98999,361.18500,99999.992,99999.992,2.0000000,2.0000000,2.0000000,2.0000000,2.0000000
2012-01-28T07:39:00.000Z,2263.0000,999999.00,999999.00,3.7700000,9999.9902,9999.9902,491.50000,99999.898,99999.898,6.7700000,999.98999,999.98999,382.57999,99999.992,99999.992,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000
2012-01-28T07:45:00.000Z,2307.0000,999999.00,999999.00,3.7700000,9999.9902,9999.9902,490.10001,99999.898,99999.898,4.8400002,999.98999,999.98999,383.51001,99999.992,99999.992,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000
2012-01-28T07:51:00.000Z,2302.0000,999999.00,999999.00,3.8399999,9999.9902,9999.9902,488.00000,99999.898,99999.898,4.3400002,999.98999,999.98999,381.97000,99999.992,99999.992,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000
2012-01-28T07:57:00.000Z,2364.0000,999999.00,999999.00,3.7600000,9999.9902,9999.9902,491.00000,99999.898,99999.898,4.8600001,999.98999,999.98999,369.23001,99999.992,99999.992,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000
2012-01-28T08:03:00.000Z,2355.0000,999999.00,999999.00,3.8350000,9999.9902,9999.9902,492.95001,99999.898,99999.898,4.6750002,999.98999,999.98999,363.31000,99999.992,99999.992,2.0000000,2.0000000,2.0000000,2.0000000,2.0000000
2012-01-28T08:09:00.000Z,2414.0000,999999.00,999999.00,3.9500000,9999.9902,9999.9902,493.50000,99999.898,99999.898,5.0100002,999.98999,999.98999,368.75000,99999.992,99999.992,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000
2012-01-28T08:15:00.000Z,2218.0000,999999.00,999999.00,3.5699999,9999.9902,9999.9902,488.00000,99999.898,99999.898,4.6700001,999.98999,999.98999,355.12000,99999.992,99999.992,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000
2012-01-28T08:21:00.000Z,2240.0000,999999.00,999999.00,3.4400001,9999.9902,9999.9902,489.50000,99999.898,99999.898,4.4400001,999.98999,999.98999,359.85999,99999.992,99999.992,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000
2012-01-28T08:27:00.000Z,2347.0000,999999.00,999999.00,3.6199999,9999.9902,9999.9902,487.70001,99999.898,99999.898,3.9900000,999.98999,999.98999,365.17001,99999.992,99999.992,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000
2012-01-28T08:33:00.000Z,2497.0000,999999.00,999999.00,3.5400000,9999.9902,9999.9902,488.70001,99999.898,99999.898,4.4749999,999.98999,999.98999,369.84001,99999.992,99999.992,2.0000000,2.0000000,2.0000000,2.0000000,2.0000000
2012-01-28T08:39:00.000Z,2625.0000,999999.00,999999.00,3.5599999,9999.9902,9999.9902,486.60001,99999.898,99999.898,4.5700002,999.98999,999.98999,368.39999,99999.992,99999.992,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000
2012-01-28T08:45:00.000Z,2713.0000,999999.00,999999.00,3.5100000,9999.9902,9999.9902,487.10001,99999.898,99999.898,4.3600001,999.98999,999.98999,351.87000,99999.992,99999.992,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000
2012-01-28T08:51:00.000Z,2816.0000,999999.00,999999.00,3.5100000,9999.9902,9999.9902,485.79999,99999.898,99999.898,4.1199999,999.98999,999.98999,352.42001,99999.992,99999.992,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000
2012-01-28T08:57:00.000Z,2864.0000,999999.00,999999.00,3.4700000,9999.9902,9999.9902,488.29999,99999.898,99999.898,4.0999999,999.98999,999.98999,347.82001,99999.992,99999.992,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000
2012-01-28T09:03:00.000Z,3002.5000,999999.00,999999.00,3.6750001,9999.9902,9999.9902,488.09999,99999.898,99999.898,3.9900001,999.98999,999.98999,341.90001,99999.992,99999.992,2.0000000,2.0000000,2.0000000,2.0000000,2.0000000
2012-01-28T09:09:00.000Z,2598.0000,999999.00,999999.00,3.4700000,9999.9902,9999.9902,491.50000,99999.898,99999.898,5.0100002,999.98999,999.98999,345.95999,99999.992,99999.992,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000
2012-01-28T09:15:00.000Z,2481.0000,999999.00,999999.00,3.5899999,9999.9902,9999.9902,486.39999,99999.898,99999.898,4.0900002,999.98999,999.98999,362.70999,99999.992,99999.992,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000
2012-01-28T09:21:00.000Z,2457.0000,999999.00,999999.00,3.2200000,9999.9902,9999.9902,485.89999,99999.898,99999.898,4.1199999,999.98999,999.98999,369.04999,99999.992,99999.992,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000
2012-01-28T09:27:00.000Z,2394.0000,999999.00,999999.00,3.3699999,9999.9902,9999.9902,485.20001,99999.898,99999.898,4.3099999,999.98999,999.98999,374.91000,99999.992,99999.992,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000
